team1_points,team2_points,period,clock_minutes,clock_seconds,action_team,action_player_number,action_player_name,action_description,assist_player,shot_value,shot_outcome,seconds_remaining_period,seconds_remaining_game,pbp-team1_1,pbp-team1_2,pbp-team1_3,pbp-team1_4,pbp-team1_5,pbp-team2_1,pbp-team2_2,pbp-team2_3,pbp-team2_4,pbp-team2_5,game_id
22,30,2,1,35,pbp-team2,24,Hason Ward,Defensive rebound,NA,NA,NA,95,1295,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,1,29,pbp-team2,1,Jackson Paveletzke,3pt jump shot made IOWA STATE UNIVERSITY - lead by 11,Keshon Gilbert,3,1,89,1289,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,1,11,pbp-team1,3,Jorge Matos,3pt jump shot missed,NA,3,1,71,1271,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,1,5,pbp-team2,24,Hason Ward,Defensive rebound,NA,NA,NA,65,1265,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,0,55,pbp-team2,0,Tre King,2pt jump shot missed,NA,2,1,55,1255,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,0,50,pbp-team1,3,Jorge Matos,Defensive rebound,NA,NA,NA,50,1250,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,0,48,pbp-team1,25,Evander Ortiz,2pt floating jump shot missed,NA,2,1,48,1248,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,0,42,pbp-team1,NA,NA,Offensive rebound,NA,NA,NA,42,1242,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,0,42,pbp-team2,0,Tre King,Offensive foul,NA,NA,NA,42,1242,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,0,42,pbp-team1,25,Evander Ortiz,Foul drawn,NA,NA,NA,42,1242,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
22,33,2,0,42,pbp-team2,0,Tre King,Turnover - offensive,NA,NA,NA,42,1242,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Tre King,game_3
24,33,2,0,41,pbp-team1,18,Willie Rodriguez,2pt dunk made PUERTO RICO NATIONAL TEAM - trail by 9,Evander Ortiz,2,1,41,1241,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
24,35,2,0,27,pbp-team2,10,Keshon Gilbert,2pt lay up made IOWA STATE UNIVERSITY - lead by 11,NA,2,1,27,1227,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
24,35,2,0,5,pbp-team1,NA,NA,Timeout - full,NA,NA,NA,5,1205,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
24,35,2,0,5,pbp-team2,4,Demarion Watson,Personal foul,NA,NA,NA,5,1205,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
24,35,2,0,5,pbp-team1,26,Chris Brady,Foul drawn,NA,NA,NA,5,1205,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
25,35,2,0,5,pbp-team1,26,Chris Brady,Free throw 1 of 2 made PUERTO RICO NATIONAL TEAM - trail by 10,NA,NA,1,5,1205,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
26,35,2,0,5,pbp-team1,26,Chris Brady,Free throw 2 of 2 made PUERTO RICO NATIONAL TEAM - trail by 9,NA,NA,1,5,1205,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
26,35,2,0,5,pbp-team2,1,Jackson Paveletzke,Turnover - bad pass,NA,NA,NA,5,1205,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
26,35,2,0,0,NA,NA,NA,Period end,NA,NA,NA,0,1200,Chris Brady,Evander Ortiz,Isahia Palermo,Jorge Matos,Willie Rodriguez,Curtis Jones,Demarion Watson,Hason Ward,Jackson Paveletzke,Keshon Gilbert,game_3
26,35,3,9,50,pbp-team1,26,Chris Brady,Personal foul,NA,NA,NA,590,1190,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,35,3,9,50,pbp-team2,3,Tamin Lipsey,Foul drawn,NA,NA,NA,590,1190,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,36,3,9,50,pbp-team2,3,Tamin Lipsey,Free throw 1 of 2 made IOWA STATE UNIVERSITY - lead by 10,NA,NA,1,590,1190,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,9,50,pbp-team2,3,Tamin Lipsey,Free throw 2 of 2 made IOWA STATE UNIVERSITY - lead by 11,NA,NA,1,590,1190,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,9,25,pbp-team1,26,Chris Brady,Turnover - bad pass,NA,NA,NA,565,1165,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,9,25,pbp-team2,3,Tamin Lipsey,Steal,NA,NA,NA,565,1165,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,9,21,pbp-team2,10,Keshon Gilbert,2pt lay up missed,NA,2,1,561,1161,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,9,18,pbp-team1,3,Jorge Matos,Defensive rebound,NA,NA,NA,558,1158,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,9,9,pbp-team1,8,Georgie Pacheco,3pt jump shot missed,NA,3,1,549,1149,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,9,4,pbp-team2,0,Tre King,Defensive rebound,NA,NA,NA,544,1144,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,8,57,pbp-team1,20,Jordan Cintron,Personal foul,NA,NA,NA,537,1137,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,8,57,pbp-team2,3,Tamin Lipsey,Foul drawn,NA,NA,NA,537,1137,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,8,57,pbp-team2,3,Tamin Lipsey,Free throw 1 of 2 missed,NA,NA,1,537,1137,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,37,3,8,57,pbp-team2,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,537,1137,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,38,3,8,57,pbp-team2,3,Tamin Lipsey,Free throw 2 of 2 made IOWA STATE UNIVERSITY - lead by 12,NA,NA,1,537,1137,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,38,3,8,45,pbp-team2,5,Curtis Jones,Personal foul,NA,NA,NA,525,1125,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,38,3,8,45,pbp-team1,8,Georgie Pacheco,Foul drawn,NA,NA,NA,525,1125,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,38,3,8,39,pbp-team2,0,Tre King,Personal foul,NA,NA,NA,519,1119,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,38,3,8,39,pbp-team1,20,Jordan Cintron,Foul drawn,NA,NA,NA,519,1119,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,38,3,8,39,pbp-team1,20,Jordan Cintron,Free throw 1 of 2 missed,NA,NA,1,519,1119,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
26,38,3,8,39,pbp-team1,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,519,1119,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,38,3,8,39,pbp-team1,20,Jordan Cintron,Free throw 2 of 2 made PUERTO RICO NATIONAL TEAM - trail by 11,NA,NA,1,519,1119,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,38,3,8,26,pbp-team2,0,Tre King,2pt jump shot missed,NA,2,1,506,1106,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,38,3,8,26,pbp-team1,26,Chris Brady,Block,NA,NA,NA,506,1106,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,38,3,8,20,pbp-team2,10,Keshon Gilbert,Offensive rebound,NA,NA,NA,500,1100,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,40,3,8,13,pbp-team2,10,Keshon Gilbert,2pt driving layup made IOWA STATE UNIVERSITY - lead by 13,NA,2,1,493,1093,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,40,3,7,58,pbp-team1,12,Gaby Belardo,2pt jump shot missed,NA,2,1,478,1078,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,40,3,7,55,pbp-team2,24,Hason Ward,Defensive rebound,NA,NA,NA,475,1075,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,40,3,7,49,pbp-team2,24,Hason Ward,Turnover - out of bounds,NA,NA,NA,469,1069,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,game_3
27,40,3,7,33,pbp-team1,8,Georgie Pacheco,Turnover - ball handling,NA,NA,NA,453,1053,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
27,40,3,7,33,pbp-team2,3,Tamin Lipsey,Steal,NA,NA,NA,453,1053,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
27,42,3,7,29,pbp-team2,3,Tamin Lipsey,2pt driving layup made IOWA STATE UNIVERSITY - lead by 15,NA,2,1,449,1049,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
27,42,3,7,19,pbp-team1,3,Jorge Matos,Turnover - out of bounds,NA,NA,NA,439,1039,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
27,45,3,7,4,pbp-team2,0,Tre King,3pt jump shot made IOWA STATE UNIVERSITY - lead by 18,Tamin Lipsey,3,1,424,1024,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
27,45,3,6,58,pbp-team1,NA,NA,Timeout - full,NA,NA,NA,418,1018,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
29,45,3,6,41,pbp-team1,26,Chris Brady,2pt jump shot made PUERTO RICO NATIONAL TEAM - trail by 16,Gaby Belardo,2,1,401,1001,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
29,45,3,6,25,pbp-team1,8,Georgie Pacheco,Personal foul,NA,NA,NA,385,985,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
29,45,3,6,25,pbp-team2,10,Keshon Gilbert,Foul drawn,NA,NA,NA,385,985,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Curtis Jones,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_3
29,48,3,6,21,pbp-team2,22,Milan Momcilovic,3pt jump shot made IOWA STATE UNIVERSITY - lead by 19,Tamin Lipsey,3,1,381,981,Chris Brady,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,48,3,5,53,pbp-team1,NA,NA,Turnover - 24 seconds,NA,NA,NA,353,953,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,34,pbp-team2,12,Robert Jones,2pt jump shot made IOWA STATE UNIVERSITY - lead by 21,Tamin Lipsey,2,1,334,934,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,22,pbp-team1,3,Jorge Matos,3pt jump shot missed,NA,3,1,322,922,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,22,pbp-team2,0,Tre King,Block,NA,NA,NA,322,922,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,17,pbp-team1,3,Jorge Matos,Offensive rebound,NA,NA,NA,317,917,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,17,pbp-team1,3,Jorge Matos,Turnover - bad pass,NA,NA,NA,317,917,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,17,pbp-team2,10,Keshon Gilbert,Steal,NA,NA,NA,317,917,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,17,pbp-team1,18,Willie Rodriguez,Personal foul,NA,NA,NA,317,917,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,17,pbp-team2,12,Robert Jones,Foul drawn,NA,NA,NA,317,917,Gaby Belardo,Georgie Pacheco,Jordan Cintron,Jorge Matos,Willie Rodriguez,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,game_3
29,50,3,5,0,pbp-team2,0,Tre King,Turnover - bad pass,NA,NA,NA,300,900,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,50,3,5,0,pbp-team1,12,Gaby Belardo,Steal,NA,NA,NA,300,900,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,50,3,4,48,pbp-team1,16,Isahia Palermo,2pt jump shot missed,NA,2,1,288,888,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,50,3,4,45,pbp-team2,10,Keshon Gilbert,Defensive rebound,NA,NA,NA,285,885,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,43,pbp-team2,1,Jackson Paveletzke,3pt jump shot made IOWA STATE UNIVERSITY - lead by 24,Keshon Gilbert,3,1,283,883,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,20,pbp-team1,16,Isahia Palermo,2pt jump shot missed,NA,2,1,260,860,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,20,pbp-team2,22,Milan Momcilovic,Block,NA,NA,NA,260,860,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,15,pbp-team2,10,Keshon Gilbert,Defensive rebound,NA,NA,NA,255,855,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,9,pbp-team2,0,Tre King,3pt jump shot missed,NA,3,1,249,849,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,6,pbp-team1,8,Georgie Pacheco,Defensive rebound,NA,NA,NA,246,846,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,6,pbp-team2,22,Milan Momcilovic,Personal foul,NA,NA,NA,246,846,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,4,6,pbp-team1,12,Gaby Belardo,Foul drawn,NA,NA,NA,246,846,Gaby Belardo,Georgie Pacheco,Isahia Palermo,Jordan Cintron,Willie Rodriguez,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_3
29,53,3,3,46,pbp-team1,18,Willie Rodriguez,2pt jump shot missed,NA,2,1,226,826,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,53,3,3,43,pbp-team2,24,Hason Ward,Defensive rebound,NA,NA,NA,223,823,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,53,3,3,28,pbp-team1,17,Jj Romer,Personal foul,NA,NA,NA,208,808,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,53,3,3,28,pbp-team2,24,Hason Ward,Foul drawn,Omaha Biliew,NA,NA,208,808,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,54,3,3,28,pbp-team2,24,Hason Ward,Free throw 1 of 2 made IOWA STATE UNIVERSITY - lead by 25,Omaha Biliew,NA,1,208,808,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,54,3,3,28,pbp-team2,24,Hason Ward,Free throw 2 of 2 missed,Omaha Biliew,NA,1,208,808,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,54,3,3,28,pbp-team2,33,Omaha Biliew,Offensive rebound,Omaha Biliew,NA,NA,208,808,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,54,3,3,18,pbp-team2,1,Jackson Paveletzke,Turnover - bad pass,NA,NA,NA,198,798,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
29,54,3,3,18,pbp-team1,25,Evander Ortiz,Steal,NA,NA,NA,198,798,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
32,54,3,3,1,pbp-team1,8,Georgie Pacheco,3pt jump shot made PUERTO RICO NATIONAL TEAM - trail by 22,Evander Ortiz,3,1,181,781,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
32,54,3,2,36,pbp-team2,22,Milan Momcilovic,2pt jump shot missed,NA,2,1,156,756,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
32,54,3,2,30,pbp-team1,25,Evander Ortiz,Defensive rebound,NA,NA,NA,150,750,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
35,54,3,2,18,pbp-team1,17,Jj Romer,3pt jump shot made PUERTO RICO NATIONAL TEAM - trail by 19,Evander Ortiz,3,1,138,738,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
35,54,3,2,0,pbp-team2,33,Omaha Biliew,Turnover - travel,NA,NA,NA,120,720,Evander Ortiz,Georgie Pacheco,Isahia Palermo,Jj Romer,Willie Rodriguez,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
37,54,3,1,44,pbp-team1,16,Isahia Palermo,2pt jump shot made PUERTO RICO NATIONAL TEAM - trail by 17,NA,2,1,104,704,Brandon Boyd,Evander Ortiz,Isahia Palermo,Jj Romer,Willie Rodriguez,Curtis Jones,Hason Ward,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,game_3
